no,category,img,url,name
3,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045694_P_HERAKUROSU.jpg,ヘラクロス
4,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045695_P_BARUBITO.jpg,バルビート
5,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045696_P_IRUMIZE.jpg,イルミーゼ
6,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045697_P_BOKURE.jpg,ボクレー
7,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045698_P_OROTTO.jpg,オーロット
8,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045699_P_SARUNORI.jpg,サルノリ
9,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045700_P_BACHINKI.jpg,バチンキー
10,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045701_P_GORIRANDA.jpg,ゴリランダー
11,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045702_P_KAJITCHIXYU.jpg,カジッチュ
12,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045703_P_KAMITCHIXYU.jpg,カミッチュ
13,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045704_P_CHIXYADESU.jpg,チャデス
14,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045705_P_YABASOCHIXYA.jpg,ヤバソチャ
15,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045706_P_OGAPONMIDORINOMEN.jpg,オーガポン みどりのめん
16,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045707_P_OGAPONMIDORINOMENEX.jpg,オーガポン みどりのめんex
17,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045708_P_DARUMAKKA.jpg,ダルマッカ
18,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045709_P_HIHIDARUMA.jpg,ヒヒダルマ
19,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045710_P_HITOMOSHI.jpg,ヒトモシ
20,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045711_P_RANPURA.jpg,ランプラー
21,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045712_P_SHIXYANDERA.jpg,シャンデラ
22,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045713_P_OGAPONKAMADONOMENEX.jpg,オーガポン かまどのめんex
23,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045714_P_NIXYOROMO.jpg,ニョロモ
24,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045715_P_NIXYOROZO.jpg,ニョロゾ
25,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045716_P_NIXYOROBON.jpg,ニョロボン
26,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045717_P_TOSAKINTO.jpg,トサキント
27,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045718_P_AZUMAOU.jpg,アズマオウ
28,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045719_P_RUJIXYURA.jpg,ルージュラ
29,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045720_P_HINBASU.jpg,ヒンバス
30,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045721_P_MIROKAROSU.jpg,ミロカロス
31,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045722_P_YUKIWARASHI.jpg,ユキワラシ
32,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045723_P_ONIGORI.jpg,オニゴーリ
33,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045724_P_YUKIMENOKO.jpg,ユキメノコ
34,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045725_P_NAMIIRUKA.jpg,ナミイルカ
35,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045726_P_IRUKAMAN.jpg,イルカマン
36,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045727_P_IRUKAMANEX.jpg,イルカマンex
37,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045728_P_TETSUNOTSUTSUMI.jpg,テツノツツミ
38,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045729_P_OGAPONIDONOMENEX.jpg,オーガポン いどのめんex
39,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045730_P_KORINKU.jpg,コリンク
40,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045731_P_RUKUSHIO.jpg,ルクシオ
41,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045732_P_RENTORAEX.jpg,レントラーex
42,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045733_P_EMONGA.jpg,エモンガ
43,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045734_P_KAIDEN.jpg,カイデン
44,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045735_P_TAIKAIDEN.jpg,タイカイデン
45,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045736_P_PIPPI.jpg,ピッピ
46,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045737_P_PIKUSHI.jpg,ピクシー
47,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045738_P_KESHII.jpg,ケーシィ
48,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045739_P_YUNGERA.jpg,ユンゲラー
49,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045740_P_FUDEIN.jpg,フーディン
50,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045741_P_CHIRIN.jpg,チリーン
51,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045742_P_PEROPPAFU.jpg,ペロッパフ
52,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045743_P_PERORIMU.jpg,ペロリーム
53,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045744_P_SUNABAA.jpg,スナバァ
54,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045745_P_SHIRODESUNA.jpg,シロデスナ
55,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045746_P_MASHIMASHIRA.jpg,マシマシラ
56,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045747_P_KICHIKIGISU.jpg,キチキギス
57,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045748_P_SANDO.jpg,サンド
58,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045749_P_SANDOPAN.jpg,サンドパン
59,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045750_P_DOKKORA.jpg,ドッコラー
60,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045751_P_DOTEKKOTSU.jpg,ドテッコツ
61,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045752_P_ROBUSHIN.jpg,ローブシン
62,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045753_P_KIRAME.jpg,キラーメ
63,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045754_P_KIRAFURORU.jpg,キラフロル
64,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045755_P_IINEINU.jpg,イイネイヌ
65,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045756_P_OGAPONISHIZUENOMENEX.jpg,オーガポン いしずえのめんex
66,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045757_P_POCHIENA.jpg,ポチエナ
67,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045758_P_GURAENA.jpg,グラエナ
68,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045759_P_FUSHIDE.jpg,フシデ
69,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045760_P_HOIGA.jpg,ホイーガ
70,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045761_P_PENDORA.jpg,ペンドラー
71,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045762_P_ARABURUTAKE.jpg,アラブルタケ
72,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045763_P_EAMUDO.jpg,エアームド
73,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045764_P_KOKODORA.jpg,ココドラ
74,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045765_P_KODORA.jpg,コドラ
75,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045766_P_BOSUGODORA.jpg,ボスゴドラ
76,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045767_P_HIDORAN.jpg,ヒードラン
77,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045768_P_BURORON.jpg,ブロロン
78,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045769_P_BUROROROMU.jpg,ブロロローム
79,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045770_P_DORAMESHIYA.jpg,ドラメシヤ
80,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045771_P_DORONCHI.jpg,ドロンチ
81,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045772_P_DORAPARUTOEX.jpg,ドラパルトex
82,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045773_P_SHIXYARITATSU.jpg,シャリタツ
83,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045774_P_KAMONEGI.jpg,カモネギ
84,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045775_P_RAKKI.jpg,ラッキー
85,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045776_P_HAPINASUEX.jpg,ハピナスex
86,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045777_P_EIPAMU.jpg,エイパム
87,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045778_P_ETEBOSU.jpg,エテボース
88,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045779_P_KOARUHI.jpg,コアルヒー
89,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045780_P_SUWANNA.jpg,スワンナ
90,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045844_P_KIMAWARI.jpg,キマワリ
91,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045845_P_KAMITCHIXYU.jpg,カミッチュ
92,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045846_P_YUKIMENOKO.jpg,ユキメノコ
93,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045847_P_KAIDEN.jpg,カイデン
94,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045848_P_CHIRIN.jpg,チリーン
95,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045849_P_MASHIMASHIRA.jpg,マシマシラ
96,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045850_P_KICHIKIGISU.jpg,キチキギス
97,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045851_P_DOKKORA.jpg,ドッコラー
98,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045852_P_IINEINU.jpg,イイネイヌ
99,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045853_P_KODORA.jpg,コドラ
100,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045854_P_SHIXYARITATSU.jpg,シャリタツ
101,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045855_P_RAKKI.jpg,ラッキー
102,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045856_P_OGAPONMIDORINOMENEX.jpg,オーガポン みどりのめんex
103,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045857_P_OGAPONKAMADONOMENEX.jpg,オーガポン かまどのめんex
104,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045858_P_IRUKAMANEX.jpg,イルカマンex
105,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045859_P_OGAPONIDONOMENEX.jpg,オーガポン いどのめんex
106,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045860_P_RENTORAEX.jpg,レントラーex
107,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045861_P_OGAPONISHIZUENOMENEX.jpg,オーガポン いしずえのめんex
108,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045862_P_DORAPARUTOEX.jpg,ドラパルトex
109,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045863_P_HAPINASUEX.jpg,ハピナスex
110,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045867_P_OGAPONMIDORINOMENEX.jpg,オーガポン みどりのめんex
111,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045868_P_OGAPONKAMADONOMENEX.jpg,オーガポン かまどのめんex
112,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045869_P_OGAPONIDONOMENEX.jpg,オーガポン いどのめんex
113,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045870_P_OGAPONISHIZUENOMENEX.jpg,オーガポン いしずえのめんex
114,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045873_P_OGAPONMIDORINOMENEX.jpg,オーガポン みどりのめんex
115,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045781_T_ONINOKAMEN.jpg,鬼の仮面
116,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045782_T_OHAYASHIFUE.jpg,おはやし笛
117,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045783_T_SHIKURETTOBOKKUSU.jpg,シークレットボックス
118,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045784_T_POKEMONKAISHIXYUUSAIKURON.jpg,ポケモン回収サイクロン
119,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045785_T_MUSHITORISETTO.jpg,むしとりセット
120,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045786_T_HANDEISAKIXYURETA.jpg,ハンディサーキュレーター
121,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045787_T_SUGURI.jpg,スグリ
122,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045788_T_ZEIYU.jpg,ゼイユ
123,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045789_T_HASSAKU.jpg,ハッサク
124,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045790_T_OMATSURIKAIJIXYOU.jpg,お祭り会場
125,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045791_T_JIXYAMINGUTAWA.jpg,ジャミングタワー
126,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045864_T_SUGURI.jpg,スグリ
127,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045865_T_ZEIYU.jpg,ゼイユ
128,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045866_T_HASSAKU.jpg,ハッサク
129,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045871_T_SUGURI.jpg,スグリ
130,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045872_T_ZEIYU.jpg,ゼイユ
131,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045874_T_KAIZOUHANMA.jpg,改造ハンマー
132,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045875_T_NAKAYOSHIPOFUIN.jpg,なかよしポフィン
133,914,,https://www.pokemon-card.com//assets/images/card_images/large/SV6/045792_E_REGASHIENERUGI.jpg,レガシーエネルギー
1,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045801_P_HITOKAGE.jpg,ヒトカゲ
2,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045802_P_RIZADO.jpg,リザード
3,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045803_P_KAGAYAKURIZADON.jpg,かがやくリザードン
4,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045804_P_FUAIYA.jpg,ファイヤー
5,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045805_P_ENTEI.jpg,エンテイ
6,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045806_P_RIZADONEX.jpg,リザードンex
7,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045807_P_BIPPA.jpg,ビッパ
8,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045808_P_BIDARU.jpg,ビーダル
9,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045809_P_ARUSEUSUV.jpg,アルセウスV
10,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045810_P_ARUSEUSUVSTAR.jpg,アルセウスVSTAR
11,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045811_T_SUGOITSURIZAO.jpg,すごいつりざお
12,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045812_T_NESUTOBORU.jpg,ネストボール
13,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045813_T_HAIPABORU.jpg,ハイパーボール
14,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045814_T_FUSHIGINAAME.jpg,ふしぎなアメ
15,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045815_T_POKEMONIREKAE.jpg,ポケモンいれかえ
16,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045816_T_SHIRONANOHAKI.jpg,シロナの覇気
17,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045817_T_NANJIXYAMO.jpg,ナンジャモ
18,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045818_T_HAKASENOKENKIXYUU.jpg,博士の研究
19,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045819_T_BOSUNOSHIREI.jpg,ボスの指令
20,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045820_T_BOURUTAUN.jpg,ボウルタウン
21,915,,https://www.pokemon-card.com//assets/images/card_images/large/ENE/042780_E_KIHONHONOOENERUGI.jpg,基本炎エネルギー
22,915,,https://www.pokemon-card.com//assets/images/card_images/large/SVJL/045821_E_DABURUTABOENERUGI.jpg,ダブルターボエネルギー
1,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045822_P_ORIJINPARUKIAV.jpg,オリジンパルキアV
2,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045823_P_ORIJINPARUKIAVSTAR.jpg,オリジンパルキアVSTAR
3,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045824_P_KAGAYAKUGEKKOUGA.jpg,かがやくゲッコウガ
4,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045825_P_SEBIE.jpg,セビエ
5,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045826_P_SEGORU.jpg,セゴール
6,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045827_P_SEGUREIBU.jpg,セグレイブ
7,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045828_P_PAOJIANEX.jpg,パオジアンex
8,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045829_P_BIPPA.jpg,ビッパ
9,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045830_P_BIDARU.jpg,ビーダル
10,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045831_T_SUPAENERUGIKAISHIXYUU.jpg,スーパーエネルギー回収
11,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045832_T_NESUTOBORU.jpg,ネストボール
12,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045833_T_HAIPABORU.jpg,ハイパーボール
13,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045834_T_FUSHIGINAAME.jpg,ふしぎなアメ
14,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045835_T_POKEMONIREKAE.jpg,ポケモンいれかえ
15,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045836_T_KAI.jpg,カイ
16,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045837_T_NANJIXYAMO.jpg,ナンジャモ
17,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045838_T_HAKASENOKENKIXYUU.jpg,博士の研究
18,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045839_T_BOSUNOSHIREI.jpg,ボスの指令
19,916,,https://www.pokemon-card.com//assets/images/card_images/large/SVJP/045840_T_BICHIKOTO.jpg,ビーチコート
20,916,,https://www.pokemon-card.com//assets/images/card_images/large/ENE/042781_E_KIHONMIZUENERUGI.jpg,基本水エネルギー
1,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045876_P_BACHIXYURU.jpg,バチュル
2,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045877_P_DENCHIXYURA.jpg,デンチュラ
3,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045878_P_MOKURO.jpg,モクロー
4,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045879_P_FUKUSURO.jpg,フクスロー
5,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045880_P_JIXYUNAIPA.jpg,ジュナイパー
6,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045881_P_KAPUBURURU.jpg,カプ・ブルル
7,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045882_P_DERUBIRU.jpg,デルビル
8,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045883_P_HERUGA.jpg,ヘルガー
9,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045884_P_TETSUNODOKUGA.jpg,テツノドクガ
10,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045885_P_TATTSU.jpg,タッツー
11,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045886_P_SHIDORA.jpg,シードラ
12,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045887_P_KINGUDORAEX.jpg,キングドラex
13,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045888_P_NIXYURA.jpg,ニューラ
14,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045889_P_MANIXYURA.jpg,マニューラ
15,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045890_P_BUROROROMUEX.jpg,ブロロロームex
16,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045891_P_SURIPU.jpg,スリープ
17,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045892_P_SURIPA.jpg,スリーパー
18,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045893_P_YOMAWARU.jpg,ヨマワル
19,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045894_P_SAMAYORU.jpg,サマヨール
20,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045895_P_YONOWARU.jpg,ヨノワール
21,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045896_P_KURESERIA.jpg,クレセリア
22,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045897_P_NINFUIA.jpg,ニンフィア
23,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045898_P_GUREGGURU.jpg,グレッグル
24,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045899_P_DOKUROGGU.jpg,ドクロッグ
25,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045900_P_GACHIGUMAAKATSUKI.jpg,ガチグマ アカツキ
26,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045901_P_CHIWOHAUHANE.jpg,チヲハウハネ
27,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045902_P_ZUBATTO.jpg,ズバット
28,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045903_P_GORUBATTO.jpg,ゴルバット
29,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045904_P_KUROBATTO.jpg,クロバット
30,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045905_P_ABUSORU.jpg,アブソル
31,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045906_P_ZOROA.jpg,ゾロア
32,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045907_P_ZOROAKU.jpg,ゾロアーク
33,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045908_P_MAIKA.jpg,マーイーカ
34,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045909_P_KARAMANERO.jpg,カラマネロ
35,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045910_P_IBERUTARU.jpg,イベルタル
36,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045911_P_IINEINUEX.jpg,イイネイヌex
37,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045912_P_MASHIMASHIRAEX.jpg,マシマシラex
38,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045913_P_KICHIKIGISUEX.jpg,キチキギスex
39,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045914_P_MOMOWAROUEX.jpg,モモワロウex
40,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045915_P_GENOSEKUTO.jpg,ゲノセクト
41,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045916_P_ZOUDOU.jpg,ゾウドウ
42,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045917_P_DAIOUDOU.jpg,ダイオウドウ
43,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045918_P_BURORON.jpg,ブロロン
44,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045919_P_KIBAGO.jpg,キバゴ
45,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045920_P_ONONDO.jpg,オノンド
46,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045921_P_ONONOKUSU.jpg,オノノクス
47,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045922_P_KIXYUREMU.jpg,キュレム
48,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045923_P_NIXYASU.jpg,ニャース
49,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045924_P_PERUSHIAN.jpg,ペルシアン
50,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045925_P_IBUI.jpg,イーブイ
51,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045926_P_TORIMIAN.jpg,トリミアン
52,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045927_P_NUIKOGUMA.jpg,ヌイコグマ
53,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/045928_P_KITERUGUMA.jpg,キテルグマ
54,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046042_P_KAPUBURURU.jpg,カプ・ブルル
55,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046043_P_HERUGA.jpg,ヘルガー
56,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046044_P_TATTSU.jpg,タッツー
57,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046045_P_YOMAWARU.jpg,ヨマワル
58,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046046_P_SAMAYORU.jpg,サマヨール
59,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046047_P_YONOWARU.jpg,ヨノワール
60,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046048_P_KURESERIA.jpg,クレセリア
61,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046049_P_ZOROA.jpg,ゾロア
62,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046050_P_ZOUDOU.jpg,ゾウドウ
63,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046051_P_ONONDO.jpg,オノンド
64,917,,https://www.pokemon-card.com//assets/images/card_images/large/SV6a/046052_P_PERUSHIAN.jpg,ペルシアン
